system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
000000000000000001be,160,52.28248898242667,0.1879908204338944,5.703044829842296,1.9227508,165,58.30481261743189,0.12772048083511733,5.928758234034788,0.20086338,-0.21554583,255,0.0,1.0,0.0,0.2007876484307756,-0.015353404,170,56.759173313593465,0.15922882856067663,5.992943780478947,0,Unvegetated,0.05043446780098326,"{""type"":""Point"",""coordinates"":[-121.75508539918168,36.80484933020744]}"
000000000000000001c6,151,1.560945699185602,0.11615603933634756,1.0046483889426285,1.9186114,159,1.6102537273196047,-0.03285867203936033,0.9899000389786651,0.20853668,-0.23189017,255,0.0,1.0,0.0,0.20845765591484028,-0.024540188,167,1.6425785284952352,-0.044918085980529314,1.001040306426029,0,Unvegetated,0.05691164861435194,"{""type"":""Point"",""coordinates"":[-121.75508539918168,36.80484933020744]}"
00000000000000000208,153,4.78565277772491,-0.053726895036065314,1.832470493394779,1.9205762,160,6.100947091515335,-0.11875145603809827,2.0424962626487306,0.20708926,-0.22979905,255,0.0,1.0,0.0,0.20701086553318854,-0.02384548,168,2.8786783664148725,-0.060921699833610246,1.3987064192531111,0,Unvegetated,0.7737721047295125,"{""type"":""Point"",""coordinates"":[-121.75508539918168,36.80484933020744]}"
00000000000000000240,151,7.523758305359495,-0.1058985882724768,2.4328025108757867,1.9246098,157,10.389106656879575,-0.2016012450856411,2.71985792752534,0.21252975,-0.23897763,255,0.0,1.0,0.0,0.21244893122940142,-0.027864091,166,5.901780265958235,-0.08893947986601701,2.0087280107526153,0,Unvegetated,0.2610413916384948,"{""type"":""Point"",""coordinates"":[-121.75508539918168,36.80484933020744]}"
0000000000000000008c,144,44.41541340082881,0.0026679533646554888,4.932327300303178,1.9181368,153,50.83992627781475,-0.03784286014028107,5.572711373969002,0.22387154,-0.24850893,255,0.0,1.0,0.0,0.22378562415007147,-0.026087357,162,46.024808647229456,-0.06044366101695492,5.244022210697403,0,Unvegetated,0.5978108672298721,"{""type"":""Point"",""coordinates"":[-121.7551344492933,36.80484041200534]}"
000000000000000000d7,129,62.528242777458026,0.23498124346070864,6.8639577921156345,1.9056029,134,55.534948383357246,0.28922427021010955,6.423703131429253,0.28940454,-0.31136307,255,0.0,1.0,0.0,0.28928747381029335,-0.024149673,141,67.94076739650615,0.2780265185044816,7.239355035688785,0,Unvegetated,0.9488291732007941,"{""type"":""Point"",""coordinates"":[-121.7551344492933,36.80484041200534]}"
000000000000000001dd,139,296.8900370968768,0.3609496885043577,14.295887051849663,1.9253674,146,323.79558639592443,0.374869746199086,14.855571230897993,0.24593288,-0.2712184,255,0.0,1.0,0.0,0.24583668383332338,-0.027104424,154,333.93376655743685,0.37876735407118345,15.368945196379473,0,Unvegetated,0.006094869932497304,"{""type"":""Point"",""coordinates"":[-121.7551344492933,36.80484041200534]}"
000000000000000000d5,142,29.111968442651676,0.3059479662647456,4.250147945416599,1.916674,149,29.27626279634588,0.17679315336869145,4.301137673138106,0.24245597,-0.26367316,255,0.0,1.0,0.0,0.2423614956605026,-0.02266506,155,29.576480060230203,0.21669805872249784,4.155836006013031,0,Unvegetated,0.3769364824970751,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80483595290427]}"
0000000000000000014b,138,95.28123228552377,0.17663909721717475,7.428850100218987,1.9161072,143,87.00940825772776,0.1656917073305659,7.125761377631043,0.26905566,-0.28276357,255,0.0,1.0,0.0,0.2689485702313757,-0.014831601,147,84.73774546716719,0.18839266700987442,7.426910840337312,0,Unvegetated,0.34496027929385575,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80483595290427]}"
00000000000000000062,157,8.974426318314928,-0.27485225553273607,2.477846018493811,1.9278288,164,7.8333095053503445,-0.19820702036282206,2.3320770649546585,0.19739932,-0.21846785,255,0.0,1.0,0.0,0.19732518461493181,-0.02201789,171,5.888693511571691,-0.07838531241380302,2.061566791358402,0,Unvegetated,0.09731551454842824,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
0000000000000000014a,170,39.21229281953615,0.2590122996754463,5.585978553935748,1.9242512,175,30.28576915531511,0.2523118449255749,4.893436034450386,0.1670953,-0.18624431,255,0.0,1.0,0.0,0.1670341130081249,-0.019764664,182,33.84676210324864,0.23617130438222123,5.144062006141047,0,Unvegetated,0.9495804152442588,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
00000000000000000155,166,22.780394679271236,-0.1082957119715967,3.796039729586542,1.9253024,170,19.68345987918335,-0.0805997858533979,3.6384423302547115,0.17990184,-0.20107079,255,0.0,1.0,0.0,0.17983525346219728,-0.021961644,177,27.46046810299778,-0.08602501077593282,4.265719575126289,0,Unvegetated,0.8763806451585682,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
0000000000000000015b,162,45.4512918622737,0.30234864630503,5.649169396524882,1.9232701,166,42.96786097473056,0.23899710805867358,5.576123089968344,0.19391428,-0.21222287,255,0.0,1.0,0.0,0.19384163807349203,-0.019094413,172,52.85817656787692,0.26037316700598534,6.198293969861883,0,Unvegetated,0.5095704612492693,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
000000000000000001e7,162,7.689853974600141,-0.29751062306797227,2.0409955937559037,1.9266747,170,7.366200147365381,-0.264120033221019,2.1335348243812566,0.18253152,-0.2007569,255,0.0,1.0,0.0,0.18246383239899056,-0.01892109,176,5.440193218070885,-0.034397753237953604,1.769679541808472,0,Unvegetated,0.5316879689074888,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
0000000000000000021d,153,14.491327294053209,0.1206983460926471,3.0884413704891265,1.9215174,162,8.635153051902428,0.1068506263529099,2.481466196321065,0.19788192,-0.22375105,255,0.0,1.0,0.0,0.19780757346509692,-0.027068054,171,7.926522351842491,0.13366702252197615,2.362948169307496,0,Unvegetated,0.2529160519454954,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
0000000000000000025a,163,38.75896738987822,-0.00667134205434991,4.770440118887999,1.9267145,168,24.794090815927717,-0.18250459974383398,4.102415160961663,0.18373235,-0.20432477,255,0.0,1.0,0.0,0.18366411547994818,-0.021393359,176,31.046592337703018,-0.08993780172643523,4.196521753279311,0,Unvegetated,0.4075254503000718,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484933020744]}"
000000000000000000a4,158,1.093553177257449,-9.676387159232476E-4,0.7128811127396218,1.9185027,165,1.6047737617166198,-0.08075614937595163,0.9156933844764582,0.19734578,-0.21320976,255,0.0,1.0,0.0,0.19727167000578874,-0.016561346,171,1.1074426087151479,0.0023589517925042686,0.7694623309875191,0,Unvegetated,0.6872223186162416,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
000000000000000000ed,160,7.588443391377794,0.00410578452031133,2.1583099503083334,1.922065,166,8.014568314884878,-0.09568088450305531,2.3420474720250724,0.19625494,-0.2125483,255,0.0,1.0,0.0,0.19618129934243175,-0.017005635,171,5.636362805248203,-0.12346214432554126,1.948813185616053,0,Unvegetated,0.8841341170905921,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
000000000000000000f8,162,6.6141470827650135,0.06078117695522217,2.0707970397931925,1.9249382,169,8.9781843491763,-0.10348035495758592,2.528519485708432,0.18463033,-0.20261076,255,0.0,1.0,0.0,0.1845617469777831,-0.01868064,176,6.522159590843255,-0.09740159974161273,2.127638502849472,0,Unvegetated,0.2112617155046871,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
00000000000000000122,161,10.669931564165276,0.04890670868210991,2.6717965696482273,1.9214782,167,8.555540792179595,0.06639391931414015,2.191705154136278,0.18692718,-0.20714909,255,0.0,1.0,0.0,0.18685760901362924,-0.02103811,175,7.604291381159433,0.04486438527507618,1.927495456751159,0,Unvegetated,0.7824639018026172,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
000000000000000001e4,156,1.2959113127567208,0.07326002742663801,0.8841785954953174,1.930039,165,1.287925661552695,0.07279738443005512,0.8817481799114836,0.1929251,-0.2135674,255,0.0,1.0,0.0,0.1928529222522461,-0.021528449,173,1.7626208568870354,0.0550535443056195,1.099370086636875,0,Unvegetated,0.2800827279675119,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
000000000000000001e8,169,28.237468984607595,0.09706470019950808,4.342275646041895,1.9214396,174,25.50825288823071,0.06820848879484542,4.1539598131498385,0.17524458,-0.18894407,255,0.0,1.0,0.0,0.17517997377505873,-0.014169872,179,24.791669610876355,0.09121465133359866,4.045405417094768,0,Unvegetated,0.2633190604274346,"{""type"":""Point"",""coordinates"":[-121.75509877648486,36.80484487110638]}"
00000000000000000098,153,8.497465511653207,0.1493240556133242,2.2490051444004555,1.923412,161,7.698595898830772,0.0881602828774426,2.1033290421129767,0.19730406,-0.22462936,255,0.0,1.0,0.0,0.1972299681966221,-0.02859295,171,7.750644689734435,0.13750717385242883,2.2232957777361997,0,Unvegetated,0.8598027449672226,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484487110638]}"
0000000000000000009b,149,47.48859165613078,0.02719164223785711,4.868528026696491,1.9336728,160,54.34038028116355,0.01115233932025212,5.271929970276272,0.20366888,-0.23006439,255,0.0,1.0,0.0,0.20359197263338563,-0.02769808,169,51.50292758206909,0.0076872769372880595,5.139174650627069,0,Unvegetated,0.7953944629436629,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484487110638]}"
0000000000000000016a,159,44.04169980126569,0.28280737402042755,5.223310744393565,1.928527,167,34.76886014105526,0.20777598418073912,4.561493936026799,0.18301524,-0.20726755,255,0.0,1.0,0.0,0.18294733357612747,-0.025211588,176,31.857217363052353,0.08511921053224991,4.274394524590023,0,Unvegetated,0.012485612810178681,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484487110638]}"
00000000000000000219,157,2.4455306413369815,-0.01199033132636871,1.2019383262985914,1.9248128,164,2.0889646802609185,0.16086162989655184,1.1157240600196603,0.19009565,-0.21684471,255,0.0,1.0,0.0,0.19002470665777194,-0.027900597,174,1.6021670977345612,0.09847184132137306,0.9501881390680671,0,Unvegetated,0.8020160103133658,"{""type"":""Point"",""coordinates"":[-121.75508985828276,36.80484487110638]}"
00000000000000000060,94,167.79400564498405,0.30591531151759455,10.822701729406488,1.9127643,97,245.97705432202275,0.2981107245169213,12.998110979227176,0.43777552,-0.4506525,255,0.0,1.0,0.0,0.437577799978155,-0.015833046,100,294.809211711046,0.3355796482854948,14.478679505851487,0,Unvegetated,0.5001990831322516,"{""type"":""Point"",""coordinates"":[-121.75514336749539,36.80483595290427]}"
00000000000000000113,132,214.2669345254445,0.41035925640152193,12.443125632360724,1.9171988,140,267.4820139853585,0.4050344337989491,14.01733006325757,0.27471995,-0.2908593,255,0.0,1.0,0.0,0.2746099038284163,-0.01757033,145,278.50913721711714,0.38793006388910856,14.48363513598958,0,Unvegetated,0.24987667763614285,"{""type"":""Point"",""coordinates"":[-121.75514336749539,36.80483595290427]}"
0000000000000000023a,165,24.95844309913442,0.10663150295895535,3.980823348722048,1.9177489,172,21.806861288069967,0.046941878006929026,3.857881017012663,0.18292873,-0.19500163,255,0.0,1.0,0.0,0.18286085377532033,-0.012517685,176,31.914731414379997,0.08889257473388432,4.675867305904071,0,Unvegetated,0.3411161094381824,"{""type"":""Point"",""coordinates"":[-121.75514336749539,36.80483595290427]}"
000000000000000000cf,169,76.7984774052437,0.28076989478079234,6.859244121090839,1.921279,174,74.33873248425905,0.2581476737038788,6.865894279971831,0.1641712,-0.18788667,255,0.0,1.0,0.0,0.16411127175063975,-0.024471082,183,75.21277326827419,0.20356788189519232,6.687305857056423,0,Unvegetated,0.7982639192471862,"{""type"":""Point"",""coordinates"":[-121.75511661288911,36.80484041200534]}"
000000000000000001c8,166,3.0385076341048958,0.1423443747163664,1.3496327152066399,1.9224135,171,5.539220278982475,0.20800978015299132,1.837122657187234,0.18366502,-0.19797234,255,0.0,1.0,0.0,0.18359684050129005,-0.014848605,176,3.32794534436104,0.3206038642990949,1.4233631801812896,0,Unvegetated,0.776385150036811,"{""type"":""Point"",""coordinates"":[-121.75511661288911,36.80484041200534]}"
00000000000000000226,174,24.68479519024546,0.18880622914088302,3.8309287254447497,1.9231021,178,23.551541218343793,0.23903580076764214,3.819462605216754,0.16092335,-0.17652756,255,0.0,1.0,0.0,0.1608647480659332,-0.016060932,184,21.151283475790937,0.23605562633824856,3.7338145954653825,0,Unvegetated,0.96643991481023,"{""type"":""Point"",""coordinates"":[-121.75511661288911,36.80484041200534]}"
0000000000000000023d,152,23.70743569029445,0.1444420804761458,4.1814685053929646,1.925012,158,24.27699119869636,0.12329048777618874,4.192280681381651,0.21217889,-0.23386894,255,0.0,1.0,0.0,0.21209822716462906,-0.02282518,166,23.11661942730302,0.1103298294873552,4.0588830373106015,0,Unvegetated,0.5608554615488675,"{""type"":""Point"",""coordinates"":[-121.75511661288911,36.80484041200534]}"
00000000000000000013,154,5.858229384661051,-0.06823392931098544,1.6747195666354475,1.9294844,165,4.795682009029186,-0.013226914320668817,1.7034493888939715,0.19015767,-0.21500972,255,0.0,1.0,0.0,0.19008669192868566,-0.02591072,174,5.185871573787586,-0.018457320725453766,1.820767621325649,0,Unvegetated,0.3326680524602591,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
00000000000000000052,153,2.081492928208827,-0.09057123241163804,1.1255527279129045,1.9307787,164,1.215136108914788,0.1329981180668554,0.8716524989867689,0.19351962,-0.21673003,255,0.0,1.0,0.0,0.19344719122972487,-0.024225904,172,1.7380789801063368,-0.1472215244604827,1.0412803595193956,0,Unvegetated,0.7529750757861976,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
000000000000000000bd,157,9.75090238913794,0.15095168545102067,2.2542286704645385,1.9332336,166,8.507200125812469,0.0901373159615545,1.9304403646299377,0.18604651,-0.21057068,255,0.0,1.0,0.0,0.1859773107680863,-0.025524456,175,7.542273218148299,0.022429951933394313,1.654226762473547,0,Unvegetated,0.621009822481667,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
000000000000000000d4,156,3.5313802966857466,-0.011379133127466391,1.4218883857371876,1.9295013,166,3.5397102766946515,-0.01123537067798517,1.4222496497512784,0.18567742,-0.21101652,255,0.0,1.0,0.0,0.1856083720367415,-0.026372824,175,3.5397102766946515,-0.011235370677950263,1.4222496497512784,0,Unvegetated,0.24155933709975175,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
00000000000000000107,160,13.646371931749705,0.11924813607134185,3.0198322877890122,1.9315968,170,13.822841711147356,0.11822851333655204,2.9974469998326674,0.17357355,-0.19931316,255,0.0,1.0,0.0,0.17350966290970016,-0.02665968,180,13.780158274094699,0.1106738686294135,3.098299629426376,0,Unvegetated,0.3324967240468808,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
00000000000000000191,152,4.897463220394547,0.015645314310206822,1.7823365151413921,1.9346478,162,6.212087202040168,-0.017651303368870726,2.13040275306802,0.19839866,-0.22184035,255,0.0,1.0,0.0,0.19832409184784847,-0.024521807,171,4.698210566040591,0.013787136393231219,1.7723272733016242,0,Unvegetated,0.7199247354897615,"{""type"":""Point"",""coordinates"":[-121.75509431738378,36.80484487110638]}"
00000000000000000093,130,584.8746850507769,0.2686023860150452,20.218798413873714,1.9136748,135,690.2954805927126,0.27115140610106414,22.077344558723418,0.30251205,-0.30944166,255,0.0,1.0,0.0,0.3023882119139173,-0.0076454957,137,777.7784336069433,0.2785904954306024,23.5795322277892,0,Unvegetated,0.08532478588652381,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80484041200534]}"
000000000000000000b3,145,233.53847139821823,0.2033336350271086,13.03406376913616,1.9184393,150,296.1696487263448,0.2013415348006455,14.529665726879891,0.2373367,-0.2591622,255,0.0,1.0,0.0,0.2372441810529466,-0.02334354,158,286.05897675041575,0.21305527686278902,14.485661104936554,0,Unvegetated,0.06619113523769027,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80484041200534]}"
00000000000000000105,98,1168.5939141803528,0.21211055970286008,28.39897989336891,1.911621,100,1272.0275016370738,0.21772618273956656,29.903774609641683,0.46360278,-0.44052225,255,0.0,1.0,0.0,0.46338887859334865,0.029640928,94,1549.6675215571213,0.21876538620620103,32.62975304973228,0,Unvegetated,0.6266833603340828,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80484041200534]}"
00000000000000000118,139,29.881049905101953,-0.033358193963243646,4.599681521861577,1.9110835,145,41.55810939125036,-0.10190500217781669,5.504498272388654,0.25307268,-0.27670345,255,0.0,1.0,0.0,0.25297313208049893,-0.025408128,152,54.463256651714204,-0.0608573743828921,6.1641551359371185,0,Unvegetated,0.5140735029871056,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80484041200534]}"
0000000000000000012b,109,95.7693427033664,0.04238853986649425,8.150119513408843,1.9168715,112,112.07620081993433,0.013254900156434426,8.693473853500771,0.36576095,-0.38806888,255,0.0,1.0,0.0,0.36560419159216384,-0.026030773,118,118.6950549043288,0.01573372629615333,9.013013391578372,0,Unvegetated,0.2797387528170784,"{""type"":""Point"",""coordinates"":[-121.75512999019223,36.80484041200534]}"
